D,F,X,Y,Z,date
NA,NA,23137.0,5175.0,-53263.0,2003-08-09
NA,NA,23140.0,5172.0,-53262.0,2003-08-10
NA,NA,23149.0,5174.0,-53261.0,2003-08-11
NA,NA,23138.0,5170.0,-53261.0,2003-08-12
NA,NA,23145.0,5171.0,-53261.0,2003-08-13
NA,NA,23144.0,5174.0,-53260.0,2003-08-14
NA,NA,23148.0,5172.0,-53259.0,2003-08-15
NA,NA,23152.0,5170.0,-53257.0,2003-08-16
NA,NA,23160.0,5181.0,-53255.0,2003-08-17
NA,NA,23061.0,5160.0,-53270.0,2003-08-18
NA,NA,23110.0,5167.0,-53266.0,2003-08-19
NA,NA,23134.0,5170.0,-53266.0,2003-08-20
NA,NA,23120.0,5166.0,-53264.0,2003-08-21
NA,NA,23119.0,5162.0,-53265.0,2003-08-22
NA,NA,23125.0,5166.0,-53264.0,2003-08-23
NA,NA,23127.0,5165.0,-53267.0,2003-08-24
NA,NA,23122.0,5168.0,-53268.0,2003-08-25
NA,NA,23136.0,5167.0,-53263.0,2003-08-26
NA,NA,23134.0,5170.0,-53265.0,2003-08-27
NA,NA,23134.0,5171.0,-53266.0,2003-08-28
NA,NA,23147.0,5172.0,-53261.0,2003-08-29
NA,NA,23140.0,5169.0,-53262.0,2003-08-30
NA,NA,23147.0,5172.0,-53259.0,2003-08-31
NA,NA,23149.0,5175.0,-53257.0,2003-09-01
NA,NA,23145.0,5170.0,-53256.0,2003-09-02
NA,NA,23143.0,5172.0,-53259.0,2003-09-03
NA,NA,23137.0,5176.0,-53261.0,2003-09-04
NA,NA,23141.0,5172.0,-53258.0,2003-09-05
NA,NA,23148.0,5171.0,-53258.0,2003-09-06
NA,NA,23153.0,5176.0,-53256.0,2003-09-07
NA,NA,23163.0,5179.0,-53254.0,2003-09-08
NA,NA,23153.0,5177.0,-53253.0,2003-09-09
NA,NA,23140.0,5172.0,-53255.0,2003-09-10
NA,NA,23147.0,5173.0,-53255.0,2003-09-11
NA,NA,23148.0,5172.0,-53255.0,2003-09-12
NA,NA,23148.0,5174.0,-53256.0,2003-09-13
NA,NA,23154.0,5174.0,-53253.0,2003-09-14
NA,NA,23164.0,5175.0,-53250.0,2003-09-15
NA,NA,23122.0,5163.0,-53260.0,2003-09-16
NA,NA,23114.0,5167.0,-53264.0,2003-09-17
NA,NA,23123.0,5167.0,-53256.0,2003-09-18
NA,NA,23119.0,5164.0,-53258.0,2003-09-19
NA,NA,23126.0,5166.0,-53260.0,2003-09-20
NA,NA,23130.0,5165.0,-53258.0,2003-09-21
NA,NA,23133.0,5171.0,-53256.0,2003-09-22
NA,NA,23140.0,5172.0,-53256.0,2003-09-23
NA,NA,23124.0,5165.0,-53259.0,2003-09-24
NA,NA,23126.0,5170.0,-53258.0,2003-09-25
NA,NA,23138.0,5169.0,-53256.0,2003-09-26
NA,NA,23143.0,5173.0,-53255.0,2003-09-27
NA,NA,23147.0,5171.0,-53254.0,2003-09-28
NA,NA,23151.0,5175.0,-53252.0,2003-09-29
NA,NA,23149.0,5174.0,-53253.0,2003-09-30
NA,NA,23151.0,5176.0,-53254.0,2003-10-01
NA,NA,23148.0,5171.0,-53251.0,2003-10-02
NA,NA,23140.0,5172.0,-53256.0,2003-10-03
NA,NA,23147.0,5174.0,-53254.0,2003-10-04
NA,NA,23159.0,5174.0,-53252.0,2003-10-05
NA,NA,23161.0,5180.0,-53251.0,2003-10-06
NA,NA,23147.0,5173.0,-53251.0,2003-10-07
NA,NA,23152.0,5173.0,-53252.0,2003-10-08
NA,NA,23149.0,5172.0,-53253.0,2003-10-09
NA,NA,23153.0,5174.0,-53252.0,2003-10-10
NA,NA,23156.0,5176.0,-53251.0,2003-10-11
NA,NA,23158.0,5174.0,-53248.0,2003-10-12
NA,NA,23157.0,5172.0,-53249.0,2003-10-13
NA,NA,23128.0,5164.0,-53254.0,2003-10-14
NA,NA,23112.0,5159.0,-53255.0,2003-10-15
NA,NA,23123.0,5159.0,-53253.0,2003-10-16
NA,NA,23121.0,5166.0,-53259.0,2003-10-17
NA,NA,23127.0,5169.0,-53258.0,2003-10-18
NA,NA,23126.0,5169.0,-53256.0,2003-10-19
NA,NA,23126.0,5164.0,-53257.0,2003-10-20
NA,NA,23119.0,5162.0,-53253.0,2003-10-21
NA,NA,23128.0,5167.0,-53258.0,2003-10-22
NA,NA,23147.0,5172.0,-53253.0,2003-10-23
NA,NA,23149.0,5162.0,-53247.0,2003-10-24
NA,NA,23146.0,5173.0,-53255.0,2003-10-25
NA,NA,23150.0,5168.0,-53257.0,2003-10-26
NA,NA,23131.0,5166.0,-53261.0,2003-10-27
NA,NA,23146.0,5166.0,-53256.0,2003-10-28
NA,NA,23064.0,5161.0,-53256.0,2003-10-29
NA,NA,22976.0,5143.0,-53245.0,2003-10-30
NA,NA,23081.0,5159.0,-53265.0,2003-10-31
NA,NA,23129.0,5170.0,-53266.0,2003-11-01
NA,NA,23141.0,5165.0,-53260.0,2003-11-02
NA,NA,23144.0,5170.0,-53261.0,2003-11-03
NA,NA,23130.0,5166.0,-53264.0,2003-11-04
NA,NA,23141.0,5174.0,-53260.0,2003-11-05
NA,NA,23146.0,5175.0,-53258.0,2003-11-06
NA,NA,23150.0,5171.0,-53251.0,2003-11-07
NA,NA,23163.0,5176.0,-53248.0,2003-11-08
NA,NA,23145.0,5172.0,-53252.0,2003-11-09
NA,NA,23144.0,5164.0,-53247.0,2003-11-10
NA,NA,23125.0,5151.0,-53253.0,2003-11-11
NA,NA,23136.0,5173.0,-53253.0,2003-11-12
NA,NA,23133.0,5168.0,-53247.0,2003-11-13
NA,NA,23131.0,5168.0,-53254.0,2003-11-14
NA,NA,23133.0,5164.0,-53255.0,2003-11-15
NA,NA,23134.0,5165.0,-53255.0,2003-11-16
NA,NA,23130.0,5168.0,-53256.0,2003-11-17
NA,NA,23140.0,5166.0,-53257.0,2003-11-18
NA,NA,23150.0,5174.0,-53252.0,2003-11-19
NA,NA,23034.0,5123.0,-53231.0,2003-11-20
NA,NA,23065.0,5168.0,-53279.0,2003-11-21
NA,NA,23115.0,5169.0,-53260.0,2003-11-22
NA,NA,23123.0,5168.0,-53264.0,2003-11-23
NA,NA,23141.0,5175.0,-53261.0,2003-11-24
NA,NA,23145.0,5167.0,-53257.0,2003-11-25
NA,NA,23152.0,5173.0,-53257.0,2003-11-26
NA,NA,23157.0,5172.0,-53255.0,2003-11-27
NA,NA,23159.0,5175.0,-53252.0,2003-11-28
NA,NA,23156.0,5167.0,-53254.0,2003-11-29
NA,NA,23170.0,5173.0,-53249.0,2003-11-30
NA,NA,23150.0,5172.0,-53252.0,2003-12-01
NA,NA,23161.0,5174.0,-53251.0,2003-12-02
NA,NA,23160.0,5176.0,-53248.0,2003-12-03
NA,NA,23168.0,5172.0,-53249.0,2003-12-04
NA,NA,23148.0,5165.0,-53255.0,2003-12-05
NA,NA,23132.0,5160.0,-53252.0,2003-12-06
NA,NA,23150.0,5166.0,-53247.0,2003-12-07
NA,NA,23139.0,5174.0,-53257.0,2003-12-08
NA,NA,23139.0,5173.0,-53257.0,2003-12-09
NA,NA,23141.0,5168.0,-53248.0,2003-12-10
NA,NA,23131.0,5165.0,-53251.0,2003-12-11
NA,NA,23143.0,5172.0,-53251.0,2003-12-12
NA,NA,23142.0,5165.0,-53250.0,2003-12-13
NA,NA,23151.0,5168.0,-53247.0,2003-12-14
NA,NA,23142.0,5169.0,-53252.0,2003-12-15
NA,NA,23155.0,5168.0,-53253.0,2003-12-16
NA,NA,23157.0,5174.0,-53249.0,2003-12-17
NA,NA,23160.0,5172.0,-53247.0,2003-12-18
NA,NA,23166.0,5174.0,-53246.0,2003-12-19
NA,NA,23177.0,5171.0,-53245.0,2003-12-20
NA,NA,23155.0,5166.0,-53250.0,2003-12-21
NA,NA,23153.0,5165.0,-53249.0,2003-12-22
NA,NA,23153.0,5169.0,-53249.0,2003-12-23
NA,NA,23160.0,5172.0,-53248.0,2003-12-24
NA,NA,23164.0,5175.0,-53242.0,2003-12-25
NA,NA,23164.0,5173.0,-53245.0,2003-12-26
NA,NA,23157.0,5166.0,-53250.0,2003-12-27
NA,NA,23153.0,5169.0,-53250.0,2003-12-28
NA,NA,23156.0,5168.0,-53247.0,2003-12-29
NA,NA,23159.0,5174.0,-53249.0,2003-12-30
NA,NA,23163.0,5163.0,-53244.0,2003-12-31
NA,NA,23153.0,5172.0,-53246.0,2004-01-01
NA,NA,23157.0,5171.0,-53240.0,2004-01-02
NA,NA,23156.0,5175.0,-53244.0,2004-01-03
NA,NA,23149.0,5172.0,-53242.0,2004-01-04
NA,NA,23149.0,5170.0,-53241.0,2004-01-05
NA,NA,23151.0,5172.0,-53247.0,2004-01-06
NA,NA,23138.0,5165.0,-53251.0,2004-01-07
NA,NA,23146.0,5174.0,-53246.0,2004-01-08
NA,NA,23147.0,5168.0,-53244.0,2004-01-09
NA,NA,23147.0,5177.0,-53245.0,2004-01-10
NA,NA,23147.0,5165.0,-53241.0,2004-01-11
NA,NA,23150.0,5171.0,-53242.0,2004-01-12
NA,NA,23158.0,5170.0,-53237.0,2004-01-13
NA,NA,23155.0,5162.0,-53244.0,2004-01-14
NA,NA,23158.0,5169.0,-53239.0,2004-01-15
NA,NA,23145.0,5166.0,-53243.0,2004-01-16
NA,NA,23155.0,5169.0,-53240.0,2004-01-17
NA,NA,23150.0,5169.0,-53247.0,2004-01-18
NA,NA,23156.0,5166.0,-53237.0,2004-01-19
NA,NA,23148.0,5161.0,-53242.0,2004-01-20
NA,NA,23151.0,5172.0,-53242.0,2004-01-21
NA,NA,23128.0,5162.0,-53243.0,2004-01-22
NA,NA,23123.0,5161.0,-53247.0,2004-01-23
NA,NA,23138.0,5164.0,-53245.0,2004-01-24
NA,NA,23116.0,5159.0,-53251.0,2004-01-25
NA,NA,23143.0,5168.0,-53249.0,2004-01-26
NA,NA,23146.0,5166.0,-53246.0,2004-01-27
NA,NA,23149.0,5172.0,-53249.0,2004-01-28
NA,NA,23151.0,5172.0,-53245.0,2004-01-29
NA,NA,23154.0,5172.0,-53247.0,2004-01-30
NA,NA,23155.0,5169.0,-53246.0,2004-01-31
NA,NA,23154.0,5171.0,-53245.0,2004-02-01
NA,NA,23156.0,5172.0,-53243.0,2004-02-02
NA,NA,23145.0,5175.0,-53244.0,2004-02-03
NA,NA,23147.0,5165.0,-53242.0,2004-02-04
NA,NA,23154.0,5168.0,-53243.0,2004-02-05
NA,NA,23148.0,5172.0,-53242.0,2004-02-06
NA,NA,23153.0,5170.0,-53243.0,2004-02-07
NA,NA,23163.0,5175.0,-53238.0,2004-02-08
NA,NA,23161.0,5174.0,-53239.0,2004-02-09
NA,NA,23154.0,5170.0,-53238.0,2004-02-10
NA,NA,23141.0,5150.0,-53237.0,2004-02-11
NA,NA,23130.0,5164.0,-53247.0,2004-02-12
NA,NA,23136.0,5164.0,-53244.0,2004-02-13
NA,NA,23139.0,5166.0,-53240.0,2004-02-14
NA,NA,23129.0,5167.0,-53246.0,2004-02-15
NA,NA,23140.0,5167.0,-53243.0,2004-02-16
NA,NA,23146.0,5171.0,-53243.0,2004-02-17
NA,NA,23150.0,5170.0,-53240.0,2004-02-18
NA,NA,23152.0,5170.0,-53239.0,2004-02-19
NA,NA,23155.0,5170.0,-53237.0,2004-02-20
NA,NA,23156.0,5170.0,-53237.0,2004-02-21
NA,NA,23154.0,5175.0,-53239.0,2004-02-22
NA,NA,23156.0,5174.0,-53238.0,2004-02-23
NA,NA,23146.0,5165.0,-53240.0,2004-02-24
NA,NA,23149.0,5169.0,-53239.0,2004-02-25
NA,NA,23157.0,5172.0,-53234.0,2004-02-26
NA,NA,23166.0,5175.0,-53236.0,2004-02-27
NA,NA,23145.0,5173.0,-53241.0,2004-02-28
NA,NA,23150.0,5171.0,-53236.0,2004-02-29
NA,NA,23147.0,5169.0,-53236.0,2004-03-01
NA,NA,23142.0,5169.0,-53239.0,2004-03-02
NA,NA,23150.0,5171.0,-53236.0,2004-03-03
NA,NA,23154.0,5171.0,-53237.0,2004-03-04
NA,NA,23149.0,5188.0,-53236.0,2004-03-05
NA,NA,23164.0,5174.0,-53232.0,2004-03-06
NA,NA,23162.0,5173.0,-53232.0,2004-03-07
NA,NA,23158.0,5176.0,-53232.0,2004-03-08
NA,NA,23152.0,5169.0,-53232.0,2004-03-09
NA,NA,23113.0,5170.0,-53243.0,2004-03-10
NA,NA,23134.0,5168.0,-53233.0,2004-03-11
NA,NA,23132.0,5163.0,-53236.0,2004-03-12
NA,NA,23140.0,5167.0,-53238.0,2004-03-13
NA,NA,23137.0,5168.0,-53236.0,2004-03-14
NA,NA,23140.0,5168.0,-53237.0,2004-03-15
NA,NA,23144.0,5173.0,-53234.0,2004-03-16
NA,NA,23144.0,5169.0,-53235.0,2004-03-17
NA,NA,23142.0,5169.0,-53233.0,2004-03-18
NA,NA,23152.0,5173.0,-53232.0,2004-03-19
NA,NA,23153.0,5172.0,-53230.0,2004-03-20
NA,NA,23145.0,5171.0,-53235.0,2004-03-21
NA,NA,23147.0,5172.0,-53236.0,2004-03-22
NA,NA,23151.0,5175.0,-53230.0,2004-03-23
NA,NA,23155.0,5177.0,-53228.0,2004-03-24
NA,NA,23163.0,5175.0,-53227.0,2004-03-25
NA,NA,23157.0,5172.0,-53229.0,2004-03-26
NA,NA,23148.0,5174.0,-53230.0,2004-03-27
NA,NA,23135.0,5168.0,-53233.0,2004-03-28
NA,NA,23145.0,5171.0,-53233.0,2004-03-29
NA,NA,23144.0,5171.0,-53231.0,2004-03-30
NA,NA,23149.0,5168.0,-53233.0,2004-03-31
NA,NA,23154.0,5176.0,-53230.0,2004-04-01
NA,NA,23157.0,5174.0,-53228.0,2004-04-02
NA,NA,23136.0,5170.0,-53229.0,2004-04-03
NA,NA,23129.0,5172.0,-53234.0,2004-04-04
NA,NA,23148.0,5170.0,-53224.0,2004-04-05
NA,NA,23116.0,5166.0,-53239.0,2004-04-06
NA,NA,23136.0,5171.0,-53236.0,2004-04-07
NA,NA,23137.0,5168.0,-53233.0,2004-04-08
NA,NA,23142.0,5172.0,-53235.0,2004-04-09
NA,NA,23145.0,5175.0,-53232.0,2004-04-10
NA,NA,23144.0,5170.0,-53233.0,2004-04-11
NA,NA,23144.0,5171.0,-53233.0,2004-04-12
NA,NA,23148.0,5174.0,-53232.0,2004-04-13
NA,NA,23151.0,5173.0,-53230.0,2004-04-14
NA,NA,23156.0,5171.0,-53229.0,2004-04-15
NA,NA,23138.0,5173.0,-53235.0,2004-04-16
NA,NA,23150.0,5174.0,-53229.0,2004-04-17
NA,NA,23145.0,5172.0,-53231.0,2004-04-18
NA,NA,23145.0,5173.0,-53230.0,2004-04-19
NA,NA,23158.0,5176.0,-53228.0,2004-04-20
NA,NA,23156.0,5176.0,-53228.0,2004-04-21
NA,NA,23162.0,5177.0,-53226.0,2004-04-22
NA,NA,23145.0,5170.0,-53227.0,2004-04-23
NA,NA,23143.0,5173.0,-53229.0,2004-04-24
NA,NA,23135.0,5173.0,-53233.0,2004-04-25
NA,NA,23149.0,5173.0,-53230.0,2004-04-26
NA,NA,23160.0,5175.0,-53227.0,2004-04-27
NA,NA,23159.0,5176.0,-53228.0,2004-04-28
NA,NA,23153.0,5175.0,-53228.0,2004-04-29
NA,NA,23149.0,5178.0,-53229.0,2004-04-30
NA,NA,23139.0,5170.0,-53229.0,2004-05-01
NA,NA,23154.0,5174.0,-53229.0,2004-05-02
NA,NA,23151.0,5172.0,-53229.0,2004-05-03
NA,NA,23150.0,5173.0,-53229.0,2004-05-04
NA,NA,23149.0,5169.0,-53227.0,2004-05-05
NA,NA,23152.0,5172.0,-53227.0,2004-05-06
NA,NA,23145.0,5170.0,-53228.0,2004-05-07
NA,NA,23147.0,5168.0,-53227.0,2004-05-08
NA,NA,23150.0,5171.0,-53228.0,2004-05-09
NA,NA,23155.0,5174.0,-53227.0,2004-05-10
NA,NA,23158.0,5177.0,-53229.0,2004-05-11
NA,NA,23149.0,5174.0,-53226.0,2004-05-12
NA,NA,23148.0,5171.0,-53229.0,2004-05-13
NA,NA,23153.0,5172.0,-53226.0,2004-05-14
NA,NA,23148.0,5173.0,-53228.0,2004-05-15
NA,NA,23152.0,5175.0,-53227.0,2004-05-16
NA,NA,23160.0,5175.0,-53225.0,2004-05-17
NA,NA,23164.0,5174.0,-53223.0,2004-05-18
NA,NA,23163.0,5171.0,-53223.0,2004-05-19
NA,NA,23151.0,5172.0,-53227.0,2004-05-20
NA,NA,23151.0,5172.0,-53227.0,2004-05-21
NA,NA,23154.0,5173.0,-53226.0,2004-05-22
NA,NA,23155.0,5173.0,-53225.0,2004-05-23
NA,NA,23149.0,5172.0,-53226.0,2004-05-24
NA,NA,23153.0,5174.0,-53225.0,2004-05-25
NA,NA,23158.0,5176.0,-53226.0,2004-05-26
NA,NA,23161.0,5175.0,-53225.0,2004-05-27
NA,NA,23158.0,5178.0,-53226.0,2004-05-28
NA,NA,23146.0,5173.0,-53227.0,2004-05-29
NA,NA,23158.0,5175.0,-53224.0,2004-05-30
NA,NA,23150.0,5171.0,-53224.0,2004-05-31
NA,NA,23151.0,5172.0,-53225.0,2004-06-01
NA,NA,23154.0,5173.0,-53225.0,2004-06-02
NA,NA,23152.0,5173.0,-53225.0,2004-06-03
NA,NA,23153.0,5171.0,-53224.0,2004-06-04
NA,NA,23158.0,5174.0,-53223.0,2004-06-05
NA,NA,23151.0,5173.0,-53223.0,2004-06-06
NA,NA,23152.0,5174.0,-53223.0,2004-06-07
NA,NA,23150.0,5173.0,-53225.0,2004-06-08
NA,NA,23146.0,5169.0,-53225.0,2004-06-09
NA,NA,23155.0,5176.0,-53224.0,2004-06-10
NA,NA,23152.0,5173.0,-53223.0,2004-06-11
NA,NA,23157.0,5173.0,-53223.0,2004-06-12
NA,NA,23167.0,5176.0,-53220.0,2004-06-13
NA,NA,23149.0,5174.0,-53226.0,2004-06-14
NA,NA,23147.0,5174.0,-53227.0,2004-06-15
NA,NA,23149.0,5173.0,-53224.0,2004-06-16
NA,NA,23153.0,5172.0,-53224.0,2004-06-17
NA,NA,23155.0,5174.0,-53223.0,2004-06-18
NA,NA,23158.0,5174.0,-53223.0,2004-06-19
NA,NA,23163.0,5174.0,-53221.0,2004-06-20
NA,NA,23163.0,5175.0,-53222.0,2004-06-21
NA,NA,23165.0,5173.0,-53220.0,2004-06-22
NA,NA,23165.0,5172.0,-53220.0,2004-06-23
NA,NA,23166.0,5173.0,-53218.0,2004-06-24
NA,NA,23164.0,5174.0,-53220.0,2004-06-25
NA,NA,23166.0,5173.0,-53219.0,2004-06-26
NA,NA,23159.0,5174.0,-53221.0,2004-06-27
NA,NA,23163.0,5174.0,-53220.0,2004-06-28
NA,NA,23145.0,5173.0,-53222.0,2004-06-29
NA,NA,23155.0,5175.0,-53218.0,2004-06-30
NA,NA,23159.0,5172.0,-53218.0,2004-07-01
NA,NA,23160.0,5168.0,-53219.0,2004-07-02
NA,NA,23162.0,5170.0,-53217.0,2004-07-03
NA,NA,23160.0,5172.0,-53217.0,2004-07-04
NA,NA,23160.0,5173.0,-53217.0,2004-07-05
NA,NA,23159.0,5173.0,-53218.0,2004-07-06
NA,NA,23165.0,5171.0,-53216.0,2004-07-07
NA,NA,23170.0,5172.0,-53216.0,2004-07-08
NA,NA,23166.0,5173.0,-53215.0,2004-07-09
NA,NA,23166.0,5174.0,-53216.0,2004-07-10
NA,NA,23163.0,5174.0,-53216.0,2004-07-11
NA,NA,23160.0,5173.0,-53216.0,2004-07-12
NA,NA,23151.0,5175.0,-53219.0,2004-07-13
NA,NA,23156.0,5171.0,-53217.0,2004-07-14
NA,NA,23161.0,5175.0,-53216.0,2004-07-15
NA,NA,23161.0,5173.0,-53215.0,2004-07-16
NA,NA,23124.0,5170.0,-53225.0,2004-07-17
NA,NA,23143.0,5175.0,-53220.0,2004-07-18
NA,NA,23147.0,5173.0,-53221.0,2004-07-19
NA,NA,23150.0,5171.0,-53221.0,2004-07-20
NA,NA,23154.0,5172.0,-53219.0,2004-07-21
NA,NA,23145.0,5171.0,-53223.0,2004-07-22
NA,NA,23099.0,5149.0,-53232.0,2004-07-23
NA,NA,23140.0,5167.0,-53222.0,2004-07-24
NA,NA,23065.0,5133.0,-53226.0,2004-07-25
NA,NA,23102.0,5166.0,-53228.0,2004-07-26
NA,NA,23048.0,5139.0,-53243.0,2004-07-27
NA,NA,23101.0,5163.0,-53238.0,2004-07-28
NA,NA,23121.0,5165.0,-53234.0,2004-07-29
NA,NA,23129.0,5169.0,-53232.0,2004-07-30
NA,NA,23132.0,5168.0,-53232.0,2004-07-31
NA,NA,23138.0,5173.0,-53229.0,2004-08-01
NA,NA,23138.0,5171.0,-53229.0,2004-08-02
NA,NA,23140.0,5172.0,-53228.0,2004-08-03
NA,NA,23148.0,5171.0,-53226.0,2004-08-04
NA,NA,23147.0,5172.0,-53226.0,2004-08-05
NA,NA,23151.0,5173.0,-53224.0,2004-08-06
NA,NA,23134.0,5174.0,-53229.0,2004-08-07
NA,NA,23141.0,5173.0,-53226.0,2004-08-08
NA,NA,23140.0,5174.0,-53228.0,2004-08-09
NA,NA,23139.0,5172.0,-53227.0,2004-08-10
NA,NA,23138.0,5172.0,-53226.0,2004-08-11
NA,NA,23144.0,5174.0,-53224.0,2004-08-12
NA,NA,23147.0,5172.0,-53223.0,2004-08-13
NA,NA,23154.0,5174.0,-53220.0,2004-08-14
NA,NA,23151.0,5175.0,-53222.0,2004-08-15
NA,NA,23152.0,5173.0,-53223.0,2004-08-16
NA,NA,23151.0,5174.0,-53222.0,2004-08-17
NA,NA,23145.0,5171.0,-53224.0,2004-08-18
NA,NA,23155.0,5173.0,-53222.0,2004-08-19
NA,NA,23139.0,5171.0,-53224.0,2004-08-20
NA,NA,23139.0,5175.0,-53226.0,2004-08-21
NA,NA,23142.0,5172.0,-53224.0,2004-08-22
NA,NA,23150.0,5171.0,-53221.0,2004-08-23
NA,NA,23151.0,5173.0,-53222.0,2004-08-24
NA,NA,23152.0,5173.0,-53220.0,2004-08-25
NA,NA,23155.0,5174.0,-53218.0,2004-08-26
NA,NA,23151.0,5174.0,-53221.0,2004-08-27
NA,NA,23154.0,5174.0,-53218.0,2004-08-28
NA,NA,23163.0,5174.0,-53218.0,2004-08-29
NA,NA,23124.0,5165.0,-53224.0,2004-08-30
NA,NA,23103.0,5162.0,-53228.0,2004-08-31
NA,NA,23134.0,5167.0,-53224.0,2004-09-01
NA,NA,23142.0,5172.0,-53222.0,2004-09-02
NA,NA,23149.0,5172.0,-53219.0,2004-09-03
NA,NA,23157.0,5172.0,-53217.0,2004-09-04
NA,NA,23153.0,5170.0,-53218.0,2004-09-05
NA,NA,23143.0,5169.0,-53221.0,2004-09-06
NA,NA,23142.0,5170.0,-53221.0,2004-09-07
NA,NA,23147.0,5170.0,-53220.0,2004-09-08
NA,NA,23153.0,5175.0,-53217.0,2004-09-09
NA,NA,23156.0,5175.0,-53221.0,2004-09-10
NA,NA,23155.0,5173.0,-53218.0,2004-09-11
NA,NA,23155.0,5172.0,-53215.0,2004-09-12
NA,NA,23165.0,5174.0,-53214.0,2004-09-13
NA,NA,23141.0,5179.0,-53221.0,2004-09-14
NA,NA,23137.0,5168.0,-53220.0,2004-09-15
NA,NA,23143.0,5172.0,-53219.0,2004-09-16
NA,NA,23137.0,5172.0,-53223.0,2004-09-17
NA,NA,23143.0,5173.0,-53218.0,2004-09-18
NA,NA,23154.0,5174.0,-53218.0,2004-09-19
NA,NA,23147.0,5171.0,-53219.0,2004-09-20
NA,NA,23152.0,5174.0,-53219.0,2004-09-21
NA,NA,23154.0,5172.0,-53217.0,2004-09-22
NA,NA,23147.0,5173.0,-53217.0,2004-09-23
NA,NA,23149.0,5175.0,-53217.0,2004-09-24
NA,NA,23157.0,5174.0,-53215.0,2004-09-25
NA,NA,23158.0,5176.0,-53215.0,2004-09-26
NA,NA,23161.0,5175.0,-53215.0,2004-09-27
NA,NA,23157.0,5175.0,-53217.0,2004-09-28
NA,NA,23163.0,5175.0,-53213.0,2004-09-29
NA,NA,23161.0,5177.0,-53210.0,2004-09-30
NA,NA,23163.0,5176.0,-53209.0,2004-10-01
NA,NA,23155.0,5172.0,-53213.0,2004-10-02
NA,NA,23155.0,5164.0,-53214.0,2004-10-03
NA,NA,23150.0,5170.0,-53213.0,2004-10-04
NA,NA,23153.0,5171.0,-53214.0,2004-10-05
NA,NA,23151.0,5171.0,-53214.0,2004-10-06
NA,NA,23159.0,5173.0,-53210.0,2004-10-07
NA,NA,23168.0,5177.0,-53208.0,2004-10-08
NA,NA,23163.0,5175.0,-53210.0,2004-10-09
NA,NA,23158.0,5174.0,-53211.0,2004-10-10
NA,NA,23152.0,5176.0,-53211.0,2004-10-11
NA,NA,23155.0,5175.0,-53212.0,2004-10-12
NA,NA,23130.0,5168.0,-53221.0,2004-10-13
NA,NA,23141.0,5172.0,-53212.0,2004-10-14
NA,NA,23150.0,5170.0,-53215.0,2004-10-15
NA,NA,23154.0,5174.0,-53212.0,2004-10-16
NA,NA,23160.0,5176.0,-53210.0,2004-10-17
NA,NA,23168.0,5174.0,-53210.0,2004-10-18
NA,NA,23166.0,5172.0,-53207.0,2004-10-19
NA,NA,23160.0,5170.0,-53212.0,2004-10-20
NA,NA,23156.0,5172.0,-53212.0,2004-10-21
NA,NA,23164.0,5170.0,-53208.0,2004-10-22
NA,NA,23168.0,5175.0,-53209.0,2004-10-23
NA,NA,23169.0,5173.0,-53207.0,2004-10-24
NA,NA,23159.0,5170.0,-53210.0,2004-10-25
NA,NA,23164.0,5174.0,-53211.0,2004-10-26
NA,NA,23172.0,5175.0,-53206.0,2004-10-27
NA,NA,23173.0,5176.0,-53205.0,2004-10-28
NA,NA,23169.0,5174.0,-53207.0,2004-10-29
NA,NA,23151.0,5172.0,-53212.0,2004-10-30
NA,NA,23157.0,5166.0,-53206.0,2004-10-31
NA,NA,23160.0,5170.0,-53205.0,2004-11-01
NA,NA,23162.0,5170.0,-53206.0,2004-11-02
NA,NA,23167.0,5173.0,-53207.0,2004-11-03
NA,NA,23160.0,5174.0,-53204.0,2004-11-04
NA,NA,23159.0,5172.0,-53208.0,2004-11-05
NA,NA,23164.0,5177.0,-53201.0,2004-11-06
NA,NA,23169.0,5166.0,-53202.0,2004-11-07
NA,NA,23019.0,5163.0,-53277.0,2004-11-08
NA,NA,23070.0,5144.0,-53222.0,2004-11-09
NA,NA,23042.0,5133.0,-53252.0,2004-11-10
NA,NA,23106.0,5164.0,-53233.0,2004-11-11
NA,NA,23117.0,5170.0,-53229.0,2004-11-12
NA,NA,23121.0,5165.0,-53228.0,2004-11-13
NA,NA,23124.0,5165.0,-53226.0,2004-11-14
NA,NA,23135.0,5169.0,-53224.0,2004-11-15
NA,NA,23142.0,5169.0,-53220.0,2004-11-16
NA,NA,23135.0,5167.0,-53220.0,2004-11-17
NA,NA,23147.0,5170.0,-53216.0,2004-11-18
NA,NA,23160.0,5172.0,-53211.0,2004-11-19
NA,NA,23143.0,5164.0,-53220.0,2004-11-20
NA,NA,23146.0,5165.0,-53217.0,2004-11-21
NA,NA,23145.0,5169.0,-53219.0,2004-11-22
NA,NA,23153.0,5169.0,-53218.0,2004-11-23
NA,NA,23150.0,5164.0,-53216.0,2004-11-24
NA,NA,23137.0,5166.0,-53219.0,2004-11-25
NA,NA,23141.0,5176.0,-53221.0,2004-11-26
NA,NA,23142.0,5168.0,-53217.0,2004-11-27
NA,NA,23145.0,5168.0,-53218.0,2004-11-28
NA,NA,23154.0,5171.0,-53218.0,2004-11-29
NA,NA,23150.0,5172.0,-53219.0,2004-11-30
NA,NA,23149.0,5171.0,-53218.0,2004-12-01
NA,NA,23154.0,5171.0,-53215.0,2004-12-02
